Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
29547, 212.958, 153.292, 112.93, 127.176, 112.777, 84.8078, 64.2063, 334.493, 212.48, 107.311, 80.4225, 1749.47
29548, 312.657, 179.987, 345.801, 267.375, 204.015, 128.062, 225.384, 485.202, 314.446, 326.891, 131.946, 3357.99
29549, 269.751, 194.123, 246.691, 226.645, 172.24, 97.3292, 146.287, 428.726, 272.12, 263.087, 106.63, 3045.69
29550, 263.452, 173.901, 144.629, 173.337, 141.216, 97.7999, 80.1234, 383.78, 251.791, 174.894, 125.063, 2404.55
29551, 251.451, 193.933, 161.929, 179.812, 145.759, 106.069, 97.4714, 417.87, 253.159, 200.278, 124.68, 2450.74
29552, 262.658, 190.25, 183.043, 195.566, 157.235, 117.601, 132.037, 448.567, 282.637, 207.635, 119.438, 2645.31
29553, 271.087, 186.03, 136.479, 179.973, 153.704, 102.192, 87.0866, 408.482, 258.24, 165.808, 113.874, 2397.67
29554, 291.177, 187.474, 178.932, 213.478, 209.045, 107.708, 103.475, 452.754, 284.941, 182.698, 128.711, 2623.08
29555, 299.809, 200.691, 288.909, 282.976, 266.778, 108.403, 134.385, 475.487, 288.405, 292.043, 126.633, 3218.08
29556, 322.117, 239.189, 201.432, 248.454, 244.833, 113.632, 116.147, 479.774, 297.197, 234.978, 128.818, 3031.87
29557, 285.647, 215.393, 167.482, 218.557, 220.709, 104.94, 85.1185, 485.811, 280.202, 203.887, 115.432, 2760.5
29558, 365.714, 215.328, 306.118, 303.491, 277.79, 127.947, 171.199, 582.355, 341.468, 305.516, 144.249, 3599.6
29559, 301.81, 228.268, 199.214, 227.182, 217.39, 106.356, 99.4359, 515.501, 297.857, 226.022, 117.363, 3022.09
29560, 301.429, 210.073, 149.402, 197.387, 198.312, 100.892, 64.9322, 484.012, 293.212, 188.582, 117.072, 2594.41
29561, 259.753, 207.814, 111.245, 171.504, 184.898, 92.645, 47.732, 463.812, 259.575, 149.898, 102.318, 2255.81
29562, 263.048, 193.542, 81.0676, 146.716, 170.098, 82.1057, 35.0556, 440.887, 262.774, 113.115, 89.8419, 1967.04
29563, 245.393, 218.76, 68.5958, 140.462, 172.717, 71.6747, 29.1348, 411.255, 246.843, 100.174, 82.6967, 1826.56
29564, 249.048, 180.623, 60.8208, 130.575, 165.59, 59.8673, 25.2976, 385.276, 231.267, 88.0537, 77.7636, 1688.84
29565, 230.709, 174.475, 48.5082, 117.963, 154.399, 44.7376, 20.1842, 364.98, 218.429, 70.2692, 73.5245, 1526.29
29566, 220.496, 171.234, 37.5028, 107.743, 145.395, 29.9449, 15.8203, 353.528, 209.235, 54.3905, 70.5172, 1388
29567, 235.512, 167.468, 39.6535, 107.897, 140.639, 20.0465, 17.1416, 351.135, 208.953, 50.2157, 70.7717, 1354.98
29568, 221.016, 163.029, 42.2333, 106.397, 136.743, 15.0489, 19.998, 326.157, 186.99, 49.6094, 70.961, 1325.88
29569, 216.381, 160.535, 51.4485, 109.609, 135.611, 13.4267, 25.2267, 318.833, 182.519, 52.4214, 71.922, 1341.71
29570, 216.058, 158.98, 67.468, 116.784, 136.773, 26.1321, 38.0548, 320.384, 184.522, 69.3021, 75.8692, 1441.07
29571, 232.687, 158.455, 70.833, 118.381, 134.785, 37.1213, 50.3498, 324.326, 188.593, 74.5048, 79.8826, 1521.77
29572, 219.739, 156.817, 61.3711, 112.218, 130.108, 45.2551, 49.1273, 320.236, 187.047, 66.2779, 80.0095, 1498.08
29573, 210.239, 153.347, 49.0815, 103.415, 124.938, 51.8604, 39.6256, 308.315, 179.549, 54.4111, 76.9194, 1409.75
29574, 208.491, 150.399, 46.8987, 100.353, 124.06, 51.4206, 35.4323, 302.182, 176.15, 51.213, 73.8517, 1361.12
29575, 218.305, 150.764, 88.4792, 123.73, 135.234, 51.9987, 49.057, 319.656, 188.313, 92.3275, 79.7366, 1573.46
29576, 213.619, 150.03, 88.5934, 123.504, 135.869, 43.8823, 43.7724, 311.092, 182.123, 101.461, 77.2835, 1588.73
29577, 237.92, 155.102, 139.66, 159.612, 161.682, 60.0147, 71.7502, 339.943, 200.218, 127.588, 90.665, 1879.67
29578, 236.556, 165.512, 138.013, 162.126, 166.181, 56.0737, 69.291, 335.773, 194.597, 140.394, 88.9226, 1969.71
29579, 276.722, 173.925, 204.296, 183.918, 186.268, 75.1769, 85.4878, 361.802, 215.634, 202.379, 107.105, 2324.62
29580, 297.644, 192.151, 241.051, 214.257, 230.784, 83.9524, 114.391, 397.826, 228.68, 226.008, 112.947, 2668.22
29581, 287.513, 198.47, 167.674, 199.946, 212.315, 82.4957, 87.886, 393.447, 228.766, 188.274, 113.258, 2495.78
29582, 333.302, 199.887, 222.211, 215.884, 241.883, 97.3873, 117.615, 423.735, 247.052, 203.585, 120.803, 2740.04
29583, 295.824, 209.278, 168.729, 197.374, 215.208, 93.5269, 88.3544, 427.283, 237.399, 183.969, 111.133, 2571.46
29584, 386.142, 208.969, 207.62, 246.004, 275.204, 115.768, 135.679, 483.318, 283.24, 217.731, 130.786, 2985.97
29585, 368.249, 238.342, 181.095, 225.479, 259.95, 107.824, 114.95, 471.915, 264.622, 187.416, 128.431, 2904.83
29586, 391.709, 276.87, 174.031, 230.597, 257.938, 114.64, 106.2, 495.543, 292.469, 183.594, 142.86, 2949.49
29587, 342.114, 245.107, 126.133, 192.364, 216.266, 104.294, 71.8395, 478.66, 265.331, 145.39, 129.196, 2606.78
29588, 343.056, 238.819, 257.135, 236.731, 233.367, 119.792, 150.207, 567.108, 328.556, 226.704, 134.64, 3150.41
29589, 317.073, 232.723, 258.225, 255.002, 261.114, 112.452, 137.645, 586.721, 336.996, 269.885, 123.749, 3327
29590, 317.826, 256.302, 160.75, 207.574, 224.498, 101.831, 81.9737, 529.096, 300.691, 195.936, 117.913, 2827.1
29591, 301.496, 216.522, 138.333, 197.531, 225.338, 97.9583, 72.0602, 490.304, 280.171, 171.115, 113.697, 2578.63
29592, 302.651, 210.976, 104.759, 170.907, 205.958, 87.3396, 54.0906, 467.979, 263.504, 132.959, 101.102, 2277.78
29593, 271.07, 201.089, 75.9902, 147.48, 188.803, 77.0576, 39.2538, 440.017, 254.935, 98.4317, 93.8057, 1986.52
29594, 275.787, 194.673, 55.5781, 130.685, 176.9, 66.4009, 28.7907, 408.867, 229.11, 72.8393, 81.0971, 1759.06
29595, 251.644, 187.615, 41.5213, 118.858, 168.534, 54.6898, 21.5837, 386.216, 216.656, 54.9732, 74.3311, 1579.34
29596, 256.117, 176.917, 31.8186, 110.374, 162.374, 39.8137, 16.6175, 365.465, 204.915, 42.5556, 69.8557, 1444.59
29597, 218.571, 161.484, 25.9592, 105.096, 157.453, 25.5192, 13.3071, 349.103, 195.013, 35.5169, 66.5435, 1324.08
29598, 201.917, 119.85, 22.6972, 101.048, 154.586, 15.3181, 11.3448, 296.014, 188.373, 32.7058, 63.917, 1190.07
29599, 263.889, 124.548, 254.487, 229.45, 252.805, 55.0599, 154.095, 381.939, 239.752, 236.211, 99.1179, 2466.3
29600, 359.79, 159.934, 304.935, 313.093, 311.588, 88.4263, 212.32, 448.149, 279.938, 324.988, 143.581, 3471.19
29601, 380.667, 216.018, 220.149, 279.367, 291.121, 94.7945, 167.266, 426.635, 272.769, 241.442, 152.6, 3295.34
29602, 389.405, 228.078, 156.198, 230.567, 252.682, 130.682, 117.607, 414.676, 251.455, 178.037, 171.229, 2947.62
29603, 339.422, 200.673, 109.48, 193.58, 224.983, 122.582, 75.259, 431.001, 251.815, 134.966, 155.412, 2559.6
29604, 313.388, 204.734, 96.9729, 181.201, 215.659, 117.342, 60.8697, 437.752, 257.669, 123.368, 137.095, 2359.54
29605, 276.456, 189.106, 77.3403, 160.233, 199.726, 105.793, 45.9036, 398.671, 229.605, 101.024, 109.861, 2079.17
29606, 268.101, 166.834, 169.978, 199.402, 211.883, 104.567, 122.587, 402.39, 240.641, 153.601, 107.887, 2465.07
29607, 276.159, 166.227, 237.325, 240.385, 223.968, 102.839, 138.495, 405.477, 247.77, 213.623, 118.068, 2835.63
29608, 281.164, 160.937, 157.63, 226.001, 219.734, 85.0622, 94.5485, 365.71, 226.902, 172.831, 124.562, 2563.94
29609, 267.374, 159.913, 102.922, 196.035, 204.789, 61.1676, 63.5254, 327.586, 201.839, 125.437, 119.246, 2169.11
29610, 254.694, 150.707, 71.8236, 168.051, 189.953, 40.0666, 45.3323, 301.066, 184.923, 91.1971, 113.748, 1842.14
29611, 239.597, 151.095, 52.3305, 146.49, 178.199, 35.3288, 32.9497, 277.641, 169.662, 67.5238, 101.977, 1597.43
29612, 226.959, 150.593, 39.3625, 131.789, 169.651, 26.2528, 24.7027, 264.309, 165.432, 51.2919, 88.9919, 1419.73
29613, 216.306, 141.426, 33.1525, 127.723, 165.613, 17.3261, 20.2386, 241.43, 148.335, 47.2274, 81.3948, 1303.04
29614, 210.4, 134.177, 27.1284, 119.623, 159.96, 11.7855, 16.2242, 227.77, 135.774, 41.0983, 76.3155, 1198.61
29615, 202.013, 128.869, 23.2272, 112.367, 154.81, 8.57879, 13.5057, 211.706, 126.31, 34.1387, 71.6802, 1109.84
29616, 205.513, 123.715, 23.0828, 108.62, 154.955, 13.244, 21.2176, 206.768, 123.478, 29.0904, 77.5981, 1094.92
29617, 206.019, 125.56, 22.4688, 109.921, 159.97, 12.1636, 20.5106, 207.85, 124.24, 33.5852, 75.1498, 1111.02
29618, 202.264, 129.293, 21.0796, 106.801, 156.178, 10.0625, 17.5738, 210.128, 123.787, 33.4341, 80.1576, 1094.47
29619, 206.897, 125.086, 30.1638, 112.883, 155.089, 13.3054, 22.2147, 233.227, 144.677, 38.8963, 89.2382, 1163.53
29620, 205.857, 127.718, 32.673, 112.531, 154.308, 14.9326, 25.5277, 236.057, 146.435, 38.7569, 86.324, 1192.73
29621, 206.382, 125.778, 30.228, 110.819, 152.29, 14.7914, 25.2335, 240.179, 149.741, 34.2236, 87.5149, 1190.06
29622, 203.272, 122.709, 27.0865, 106.992, 148.485, 32.1378, 23.6269, 237.639, 148.031, 29.7006, 85.8008, 1171.92
29623, 197.415, 120.187, 23.6548, 101.524, 144.018, 35.7386, 22.3882, 230.901, 142.932, 24.9717, 81.3151, 1133.68
29624, 196.168, 117.928, 22.3787, 99.1995, 141.36, 37.9522, 22.4005, 231.001, 143.458, 23.8226, 80.5174, 1116.74
29625, 204.002, 123.372, 26.425, 99.0022, 140.028, 29.2735, 24.243, 223.518, 135.641, 27.4444, 73.4916, 1120.41
29626, 213.415, 121.549, 28.4452, 99.5516, 138.582, 20.3718, 23.9636, 219.308, 132.072, 30.2843, 69.6928, 1116.41
29627, 213.143, 120.848, 31.8172, 99.6636, 138.239, 14.9109, 23.9371, 214.73, 128.397, 35.5884, 68.7645, 1114.76
29628, 220.696, 136.268, 35.3456, 103.36, 140.723, 16.5878, 27.6419, 213.477, 124.344, 41.6821, 73.3756, 1159.03
29629, 224.405, 149.449, 48.7777, 116.333, 147.242, 20.8332, 35.0355, 245.121, 154.922, 57.1398, 76.8337, 1294.34
29630, 216.242, 150.544, 44.3481, 109.072, 140.563, 17.1719, 29.2616, 243.586, 154.683, 52.7989, 72.9303, 1272.08
29631, 207.455, 145.997, 34.2166, 99.04, 132.895, 13.1059, 21.8946, 234.617, 148.672, 42.0907, 69.9428, 1177.51
29632, 194.95, 142.354, 25.411, 91.0645, 126.922, 10.0269, 16.2143, 224.532, 148.862, 32.4974, 70.57, 1079.92
29633, 186.694, 135.919, 19.0297, 85.3365, 122.525, 7.89603, 12.2099, 216.999, 145.957, 25.3362, 66.0492, 998.567
29634, 179.976, 119.746, 14.5364, 81.0143, 119.086, 6.42634, 9.42183, 206.317, 128.231, 20.2883, 61.8691, 926.284
29635, 175.156, 112.82, 11.4397, 77.7933, 116.874, 5.44388, 7.49402, 201.348, 119.574, 16.8025, 59.6717, 872.325
29636, 172.391, 108.903, 9.55869, 75.453, 117.064, 4.8186, 6.16424, 195.704, 114.565, 14.6908, 57.6709, 835.934
29637, 176.888, 107.338, 14.2591, 81.3327, 124.33, 5.54331, 8.40891, 196.756, 114.703, 20.8392, 57.8855, 863.025
29638, 172.131, 105.821, 14.8138, 79.5239, 121.217, 5.1958, 8.03814, 190.73, 110.709, 21.5139, 55.3724, 852.482
29639, 168.206, 103.302, 14.2395, 77.6393, 117.884, 4.83003, 7.32808, 190.138, 110.757, 21.3291, 54.6572, 836.077
29640, 170.469, 109.338, 15.3442, 80.1411, 118.073, 5.0585, 8.75199, 189.385, 107.321, 22.1368, 53.9123, 843.548
29641, 171.028, 109.407, 21.4414, 83.7967, 118.67, 7.21931, 13.2164, 192.131, 109.459, 26.2549, 54.5477, 883.235
29642, 173.048, 119.945, 29.9152, 93.2382, 122.539, 8.41744, 16.1584, 207.41, 123.551, 39.4203, 55.4101, 966.975
29643, 172.972, 124.577, 30.565, 89.8263, 119.049, 8.60942, 16.6545, 206.692, 123.361, 40.1208, 56.6305, 980.18
29644, 172.349, 125.293, 29.2178, 87.6503, 119.375, 9.72714, 19.3572, 206.395, 123.725, 39.2217, 56.5805, 986.68
29645, 173.921, 126.693, 32.1336, 89.1238, 119.824, 11.2437, 21.0924, 210.331, 126.76, 40.6795, 59.5906, 1012.03
29646, 167.883, 122.818, 29.5823, 85.9451, 117.376, 9.87005, 18.0616, 206.619, 123.859, 37.1838, 56.7981, 988.283
29647, 170.356, 119.643, 44.9478, 97.3212, 124.517, 11.611, 24.5424, 217.618, 131.64, 53.3846, 59.2306, 1077.7
29648, 176.196, 112.681, 65.8125, 112.466, 135.474, 15.8124, 34.2472, 234.168, 142.882, 75.0288, 62.4813, 1226.46
29649, 172.964, 111.345, 86.1427, 124.874, 148.136, 15.4649, 36.9457, 240.015, 145.912, 99.4861, 60.3964, 1359.56
29650, 201.854, 116.272, 143.137, 178.456, 201.14, 24.5946, 67.8572, 299.763, 185.789, 172.338, 72.5847, 1834.39
29651, 210.406, 125.059, 128.987, 176.274, 186.833, 26.2042, 65.0948, 299.865, 184.999, 156.199, 75.4461, 1875.03
29652, 202.341, 127.299, 91.6089, 144.466, 161.943, 20.1891, 47.4542, 276.192, 171.585, 115.045, 73.2641, 1640.63
29653, 193.263, 127.083, 62.7826, 118.899, 147.636, 14.5453, 33.1586, 265.237, 169.616, 81.6654, 69.8325, 1404.1
29654, 183.413, 122.798, 43.538, 101.826, 139.137, 10.6435, 23.3133, 259.638, 169.621, 58.3694, 61.7893, 1222.47
29655, 175.647, 116.345, 30.3101, 89.9142, 134.723, 7.87418, 16.6221, 246.898, 159.963, 42.2149, 54.7825, 1082.62
29656, 174.788, 119.45, 21.6877, 81.9215, 130.702, 6.23111, 12.1124, 231.77, 147.02, 31.4632, 46.0956, 981.161
29657, 176.299, 118.081, 16.0265, 76.2133, 129.483, 5.07993, 9.03856, 221.091, 138.452, 24.1679, 41.8147, 913.309
29658, 175.845, 104.186, 11.9608, 71.9238, 131.466, 4.25496, 6.91145, 194.774, 112.805, 19.0806, 38.7896, 849.59
29659, 179.903, 101.318, 10.2829, 73.3306, 134.999, 4.30794, 6.6048, 191.81, 110.986, 16.9659, 36.4466, 827.732
29660, 184.75, 104.95, 15.3272, 85.2098, 136.475, 7.73262, 11.6067, 207.615, 122.614, 21.976, 42.03, 896.168
29661, 198.632, 110.276, 34.7598, 102.467, 144.04, 15.2495, 27.3546, 222.224, 130.641, 40.8217, 52.6744, 1077.98
29662, 218.374, 118.771, 51.3762, 114.698, 154.169, 19.1023, 37.3067, 235.544, 139.629, 56.0749, 61.7277, 1253.37
29663, 213.734, 130.048, 55.4488, 114.092, 153.543, 19.1716, 40.8858, 239.75, 143.417, 54.884, 73.2916, 1318.23
29664, 654.397, 205.66, 208.15, 300.924, 375.527, 83.8701, 145.655, 496.926, 319.922, 176.027, 205.777, 3207.89
29665, 580.864, 351.06, 199.904, 308.921, 366.695, 72.4606, 126.079, 516.263, 330.364, 194.368, 191.761, 3655.07
29666, 509.245, 356.332, 132.251, 223.144, 257.103, 42.08, 77.3574, 467.39, 325.829, 152.345, 228.089, 3114.4
29667, 407.423, 294.627, 86.7909, 169.503, 203.69, 81.0234, 50.4634, 457.503, 276.329, 110.938, 207.309, 2589.53
29668, 317.643, 346.986, 59.1905, 137.447, 177.714, 68.4791, 34.7293, 562.925, 337.849, 79.4684, 133.382, 2271.1
29669, 268.017, 225.149, 41.2506, 116.95, 163.897, 49.8697, 24.4729, 483.996, 296.201, 57.1791, 96.0303, 1888.42
29670, 245.785, 193.855, 29.1756, 102.988, 155.263, 32.8795, 17.5693, 381.14, 230.661, 41.7749, 79.6336, 1551.28
29671, 241.094, 183.196, 21.0178, 93.4075, 149.571, 19.529, 12.8649, 314.31, 183.691, 31.3182, 78.1262, 1327.95
29672, 235.365, 171.108, 15.6654, 86.66, 144.898, 11.5526, 9.6767, 266.847, 163.724, 24.2536, 73.9009, 1179.96
29673, 234.052, 159.816, 13.3558, 84.2906, 143.403, 7.67452, 8.18823, 245.594, 153.375, 21.178, 71.3652, 1097.93
29674, 234.619, 157.51, 11.2867, 82.1052, 141.381, 5.91617, 7.26404, 237.408, 148.942, 18.345, 68.8411, 1051.23
29675, 230.781, 154.887, 9.61713, 78.5333, 139.359, 4.98756, 6.90404, 233.918, 145.054, 16.086, 67.3937, 1018.43
29676, 230.415, 153.302, 8.61574, 77.7929, 139.47, 5.44605, 6.43167, 234.558, 142.677, 14.6289, 65.9839, 1006.12
29677, 232.465, 154.818, 7.20301, 79.6611, 139.461, 6.478, 7.42055, 231.82, 144.173, 13.3783, 66.9995, 1006.63
29678, 232.463, 156.793, 6.45747, 77.4626, 136.632, 7.42213, 8.30676, 226.814, 142.888, 12.1096, 68.3087, 1000.65
29679, 227.282, 157.139, 6.2027, 74.9433, 133.522, 6.8951, 7.5992, 223.703, 139.724, 12.1051, 67.5519, 987.292
29680, 221.948, 156.643, 5.83723, 72.7474, 132.137, 5.93201, 6.26575, 222.35, 138.784, 11.6551, 66.0224, 969.971
29681, 214.594, 152.512, 5.24324, 69.7971, 127.729, 5.04017, 5.05258, 217.54, 136.157, 10.6792, 62.2522, 938.806
29682, 218.916, 151.398, 8.04369, 72.6313, 128.556, 7.1005, 8.98187, 219.201, 137.361, 11.7323, 66.0817, 953.988
29683, 224.22, 151.797, 13.6372, 83.621, 133.728, 9.94865, 14.8133, 226.495, 142.765, 18.016, 69.0297, 1025.65
29684, 217.553, 151.442, 14.2938, 82.4173, 130.956, 8.25094, 13.7643, 220.838, 138.276, 21.3736, 68.1046, 1028.64
29685, 214.529, 150.531, 12.0121, 76.2863, 125.315, 6.68785, 10.7653, 212.93, 132.756, 19.4936, 65.4067, 987.466
29686, 235.189, 154.038, 29.7125, 92.3469, 136.093, 16.8393, 19.5424, 228.392, 143.872, 41.1002, 64.5404, 1130.02
29687, 232.273, 159.807, 31.5077, 95.3826, 138.556, 18.8672, 21.7595, 231.991, 145.717, 47.9771, 60.3558, 1185.99
29688, 224.126, 139.259, 28.3524, 87.9182, 131.959, 23.2942, 17.781, 222.578, 138.786, 44.4201, 60.9162, 1139.85
29689, 222.829, 136.005, 25.6589, 84.3846, 130.351, 24.3378, 16.4345, 221.94, 136.968, 39.0628, 62.8804, 1102.2
29690, 227.347, 135.477, 37.1317, 99.0071, 140.325, 25.6113, 21.3897, 242.955, 150.831, 49.8209, 66.0438, 1197.97
29691, 235.574, 138.41, 52.3396, 123.461, 158.164, 29.7381, 27.8208, 262.046, 164.304, 67.6118, 72.1544, 1370.96
29692, 228.316, 140.124, 48.6792, 116.494, 152.06, 33.4481, 25.9768, 275.568, 157.111, 64.4962, 70.2966, 1372.63
29693, 237.752, 132.673, 48.4303, 113.748, 148.891, 40.2357, 27.1252, 285.13, 157.913, 64.1681, 79.6945, 1384.13
29694, 230.612, 129.075, 41.0292, 106.044, 143.869, 34.8765, 22.904, 281.726, 152.548, 55.6312, 73.8819, 1323.82
29695, 220.653, 136.053, 32.1283, 94.7329, 134.436, 30.3615, 17.7728, 249.736, 123.932, 44.2783, 68.841, 1209.11
29696, 239.971, 136.432, 39.1183, 102.283, 139.661, 28.6692, 22.0705, 248.996, 122.329, 50.7805, 70.0341, 1243.81
29697, 254.25, 159.725, 49.7709, 110.067, 142.906, 27.1906, 28.5986, 265.214, 136.46, 59.1551, 73.208, 1341.25
29698, 259.366, 165.153, 52.065, 113.754, 147.067, 30.9683, 31.2504, 302.165, 176.593, 61.8293, 77.0059, 1429.73
29699, 250.361, 165.778, 41.1058, 100.44, 137.543, 32.6031, 24.5579, 296.85, 173.84, 50.1455, 75.4895, 1363.58
29700, 243.499, 161.665, 30.4807, 88.5947, 127.783, 32.3786, 17.9972, 289.555, 168.296, 38.332, 71.9152, 1263.23
29701, 244.71, 156.496, 32.2578, 86.4086, 124.864, 30.8439, 21.5475, 277.28, 155.027, 37.4579, 53.3386, 1226.61
29702, 379.174, 197.875, 111.715, 170.306, 213.332, 56.4614, 68.9068, 366.433, 213.435, 147.311, 90.7224, 2096.62
29703, 350.912, 260.653, 180.072, 212.852, 235.418, 62.958, 96.6259, 404.025, 233.261, 196.844, 80.7439, 2646.13
29704, 340.1, 252.316, 142.171, 184.969, 198.539, 89.2362, 71.6413, 377.058, 224.007, 158.171, 99.4087, 2455.81
29705, 306.487, 256.932, 96.9688, 147.778, 168.314, 92.7807, 49.4615, 375.893, 199.016, 114.771, 93.1392, 2130.23
29706, 277.815, 229.513, 65.8556, 121.109, 150.402, 71.6933, 34.2815, 378.888, 210.953, 81.5626, 93.2443, 1837.86
29707, 260.112, 207.724, 46.5178, 104.014, 138.995, 51.5403, 24.2428, 342.799, 194.51, 59.0502, 84.2766, 1587.25
29708, 250.361, 193.775, 37.0061, 97.1184, 133.85, 36.7035, 19.3866, 305.874, 170.14, 50.4578, 76.8505, 1418.65
29709, 246.498, 186.28, 32.2936, 98.3139, 134.992, 27.4769, 16.5927, 292.033, 161.447, 48.1612, 74.462, 1337.01
29710, 239.618, 180.173, 24.4716, 89.6618, 129.119, 19.912, 12.6253, 272.087, 148.261, 38.8651, 70.0175, 1227.12
29711, 239.278, 175.19, 17.9206, 81.313, 123.077, 16.8122, 9.48678, 257.895, 139.402, 29.5472, 68.2871, 1134.89
29712, 241.685, 173.105, 12.9202, 75.1917, 118.724, 12.9003, 7.0391, 248.212, 132.491, 23.0003, 65.0254, 1067.43
29713, 245.093, 173.424, 10.2333, 71.6203, 115.884, 10.3217, 5.50901, 242.034, 129.21, 18.6581, 62.2056, 1026.41
29714, 238.701, 175.878, 7.30007, 67.6603, 112.241, 7.87091, 4.36769, 235.12, 123.769, 14.6171, 59.6456, 985.946
29715, 233.443, 173.819, 5.77713, 64.6661, 109.423, 6.18378, 3.51067, 234.204, 122.621, 12.0467, 57.6536, 955.127
29716, 230.631, 170.824, 4.70861, 62.6605, 106.573, 5.04019, 2.94627, 236.26, 124.857, 10.3234, 55.9665, 933.443
29717, 228.549, 167.773, 4.36806, 61.1969, 103.919, 4.62129, 2.64978, 248.746, 141.268, 9.97346, 54.6287, 927.529
29718, 222.289, 164.443, 3.94675, 59.8721, 101.424, 4.31536, 2.46348, 246.148, 140.542, 9.22726, 53.3597, 913.107
29719, 235.348, 164.47, 7.08258, 75.1811, 125.422, 6.01189, 5.42675, 260.163, 149.295, 18.2583, 56.416, 1007.68
29720, 235.7, 167.621, 8.52778, 81.0306, 132.998, 6.33277, 7.02829, 261.464, 148.095, 22.2534, 56.9399, 1054.6
29721, 231.719, 165.99, 10.3315, 80.2799, 128.852, 8.53625, 7.43171, 257.229, 146, 21.8513, 57.5138, 1056.81
29722, 222.855, 165.155, 8.81435, 75.2075, 119.545, 9.00978, 6.16211, 260.562, 139.884, 18.4761, 56.7107, 1022.62
29723, 216.041, 161.388, 6.39826, 68.1438, 112.177, 8.36406, 4.80856, 258.683, 140.775, 14.5956, 55.1451, 976.051
29724, 210.635, 156.858, 4.8561, 63.7438, 106.86, 6.943, 3.73155, 249.727, 138.087, 12.1221, 52.4435, 931.683
29725, 206.216, 152.21, 3.93748, 60.101, 102.263, 5.58098, 2.95599, 239.033, 133.297, 10.2811, 49.8476, 889.688
29726, 202.891, 149.59, 2.68668, 56.8725, 98.6781, 4.4883, 2.38466, 229.243, 127.557, 8.9002, 47.9424, 851.876
29727, 211.926, 149.827, 3.61436, 68.3429, 110.074, 5.73859, 4.00276, 237.467, 133.766, 11.9983, 49.4318, 899.365
29728, 211.47, 154.572, 6.82473, 74.2965, 113.826, 6.20199, 6.52903, 239.862, 134.528, 17.4517, 49.739, 945.88
29729, 206.397, 152.303, 6.77103, 69.3034, 107.998, 7.02868, 6.0573, 233.09, 130.124, 16.592, 49.5442, 928.237
29730, 200.38, 150.627, 5.47836, 62.7443, 101.42, 8.06874, 4.72458, 230.077, 124.968, 13.8212, 48.4914, 890.247
29731, 194.91, 145.738, 4.2674, 58.2976, 96.4033, 7.44831, 3.6572, 227.234, 123.828, 11.5844, 46.2226, 853.74
29732, 189.889, 140.939, 3.03492, 54.4573, 92.6133, 5.76531, 2.77559, 220.497, 121.178, 9.65955, 43.8294, 815.312
29733, 185.647, 137.333, 2.07341, 51.6662, 89.6141, 4.4275, 2.14345, 211.546, 116.156, 8.16241, 41.9326, 779.62
29734, 186.729, 135.405, 2.0513, 50.1884, 87.5943, 3.83848, 1.79529, 205.07, 112.711, 7.59705, 41.1961, 758.631
29735, 183.378, 137.425, 1.88513, 48.7998, 85.5245, 3.20351, 1.53448, 199.22, 109.083, 7.19302, 39.9124, 742.307
29736, 180.411, 135.897, 1.7649, 47.4445, 83.4761, 2.89265, 1.38534, 194.452, 106.375, 6.86499, 39.1266, 727.085
29737, 178.686, 134.322, 2.29346, 49.3455, 85.8571, 2.91121, 1.58057, 193.471, 105.42, 9.42564, 38.0004, 733.281
29738, 175.056, 131.926, 2.25434, 47.9533, 83.5664, 2.68554, 1.5491, 189.669, 103.153, 9.45261, 36.9827, 720.275
29739, 171.82, 128.832, 2.15723, 47.2378, 81.5325, 2.4919, 1.53244, 185.796, 100.984, 9.80241, 35.9424, 706.713
29740, 168.398, 126.145, 1.90585, 45.2315, 78.6686, 2.33359, 1.40373, 181.904, 98.1283, 8.75862, 34.9996, 686.303
29741, 165.089, 123.388, 1.61297, 43.3696, 76.0954, 2.16965, 1.25537, 178.015, 96.1185, 7.80557, 34.0554, 666.453
29742, 162.156, 120.968, 1.25885, 41.6417, 73.7691, 1.9962, 1.09493, 173.435, 93.5896, 6.84308, 33.1141, 647.377
29743, 159.761, 118.882, 0.988673, 40.2684, 71.6337, 1.81625, 0.983487, 168.97, 91.0999, 6.29917, 32.1846, 630.636
29744, 158.625, 117.978, 0.749378, 38.953, 69.5867, 1.66092, 0.897116, 164.757, 88.6784, 5.82189, 31.2505, 616.133
29745, 157.764, 118.212, 0.596864, 37.8715, 67.734, 1.53829, 0.833141, 161.081, 86.4868, 5.58371, 30.3448, 604.951
29746, 157.465, 118.458, 0.463239, 36.8505, 65.9069, 1.44044, 0.778427, 157.666, 84.3389, 5.33259, 29.4756, 595.576
29747, 155.837, 118.18, 0.501996, 35.85, 64.1196, 1.35788, 0.733571, 154.783, 82.0915, 5.22066, 28.6038, 586.797
29748, 153.405, 116.927, 0.432083, 34.8174, 62.3832, 1.29615, 0.699592, 152.553, 79.8948, 5.06756, 27.9969, 577.326
